IRI,LABEL,LOCAL,TYPE,SOURCE,LINK,ALT_LABELS,SYNONYMS,COMMENT
http://purl.obolibrary.org/obo/IAO_0000027,data item,IAO_0000027,Class,Ontology : mwo,ontologies/mwo/,,,
http://purl.obolibrary.org/obo/IAO_0000027,data item,IAO_0000027,Class,Ontology : stato,ontologies/stato/,,,
http://w3id.org/nfdi4ing/metadata4ing#DataManager,data manager,DataManager,Individual,Ontology : m4i,ontologies/m4i/,,,
http://purl.obolibrary.org/obo/OBI_0200167,data normalization objective,OBI_0200167,Class,Ontology : stato,ontologies/stato/,,,
https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000123,data portal,NFDI_0000123,Class,Ontology : mwo,ontologies/mwo/,,,"A website that serves as a centralized platform for accessing, managing, and sharing datasets, information, or resources related to a specific topic, theme, or domain."
https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010030,data processing process,NFDI_0010030,Class,Ontology : mwo,ontologies/mwo/,,,"A data handling process where raw data is cleaned, transformed, and analyzed to extract meaningful insights, patterns, or trends."
https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010029,data producing process,NFDI_0010029,Class,Ontology : mwo,ontologies/mwo/,,,"A data handling process where raw data is generated through experiments, observations, or data collection tools, often as the initial step in the data lifecycle."
https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001066,data science,NFDI_0001066,Class,Ontology : mwo,ontologies/mwo/,,,"Data Science is a sub-discipline of Computer Science that integrates statistical methods, machine learning, and data processing techniques to extract insights and knowledge from structured and unstructured data."
http://purl.obolibrary.org/obo/IAO_0000100,data set,IAO_0000100,Class,Ontology : stato,ontologies/stato/,,,
https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000126,data set of,NFDI_0000126,ObjectProperty,Ontology : mwo,ontologies/mwo/,,,"inverse of  property ""has data set"""
http://purl.obolibrary.org/obo/OBI_0000649,data set of features,OBI_0000649,Class,Ontology : stato,ontologies/stato/,,,
http://purls.helmholtz-metadaten.de/mwo/MWO_0001035,data storage capacity datum,MWO_0001035,Class,Ontology : mwo,ontologies/mwo/,,,"Data storage capacity datum represents the maximum amount of digital information it can hold, typically measured in bytes (e.g., GB, TB, PB)."
https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010037,data storage process,NFDI_0010037,Class,Ontology : mwo,ontologies/mwo/,,,"A data handling process where data is securely stored in databases or other systems, ensuring it can be retrieved and accessed as needed."
http://purl.obolibrary.org/obo/OBI_0200000,data transformation,OBI_0200000,Class,Ontology : stato,ontologies/stato/,,,
http://purl.obolibrary.org/obo/OBI_0200166,data transformation objective,OBI_0200166,Class,Ontology : stato,ontologies/stato/,,,
https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010035,data transformation process,NFDI_0010035,Class,Ontology : mwo,ontologies/mwo/,,,"A data handling process involving the conversion of data into a different format, structure, or scale to make it compatible with analysis tools or systems."
http://www.opmw.org/ontology/DataVariable,Data Variable,DataVariable,Class,Ontology : opmw,ontologies/opmw/,,,"A Data variable is a workflow template artifact that represents a variable in the workflow specification.

Example:
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix opmw: <http://www.opmw.org/ontology/> .

<http://www.opmw.org/export/resource/DataVariable/AQUAFLOW_NTM_SUM_CORRDO>
      a      opmw:WorkflowTemplateArtifact , opmw:DataVariable ;
      rdfs:label ""Data variable Sum_CorrDO"" ;
      opmw:hasDimensionality ""0""^^xsd:int ;
      opmw:isGeneratedBy              <http://www.opmw.org/export/resource/WorkflowTemplateProcess/AQUAFLOW_NTM_CREATEPLOTS> ;
      opmw:template              <http://www.opmw.org/export/resource/WorkflowTemplate/AQUAFLOW_NTM> ."
http://www.opmw.org/ontology/DataVariable,Data Variable,DataVariable,Class,Pattern : opmw / requirement1 / opmw_STAR_none,patterns/opmw/requirement1/opmw_STAR_none/,,,"A Data variable is a workflow template artifact that represents a variable in the workflow specification.

Example:
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix opmw: <http://www.opmw.org/ontology/> .

<http://www.opmw.org/export/resource/DataVariable/AQUAFLOW_NTM_SUM_CORRDO>
      a      opmw:WorkflowTemplateArtifact , opmw:DataVariable ;
      rdfs:label ""Data variable Sum_CorrDO"" ;
      opmw:hasDimensionality ""0""^^xsd:int ;
      opmw:isGeneratedBy              <http://www.opmw.org/export/resource/WorkflowTemplateProcess/AQUAFLOW_NTM_CREATEPLOTS> ;
      opmw:template              <http://www.opmw.org/export/resource/WorkflowTemplate/AQUAFLOW_NTM> ."
http://purl.obolibrary.org/obo/OBI_0200111,data visualization,OBI_0200111,Class,Ontology : stato,ontologies/stato/,,,
https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010038,data visualization process,NFDI_0010038,Class,Ontology : mwo,ontologies/mwo/,,,"A data handling process where data is represented visually through charts, graphs, or other formats to aid in understanding and decision-making."
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#DataAcquisitionSoftware,DataAcquisitionSoftware,DataAcquisitionSoftware,Class,Ontology : BWMD,ontologies/BWMD/,,,
https://www.irit.fr/recherches/MELODI/ontologies/BBO#Database,Database,Database,Class,Ontology : BBO,ontologies/BBO/,,,/
https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000121,database software,NFDI_0000121,Class,Ontology : mwo,ontologies/mwo/,,,"Software that provides large amounts of structured data from repositories and archives to the user. Usually the data can be uploaded, accessed, searched and/or downloaded via a web browser."
http://emmo.info/emmo#EMMO_a4b14b83_9392_4a5f_a2e8_b2b58793f59b,DataBasedModel,EMMO_a4b14b83_9392_4a5f_a2e8_b2b58793f59b,Class,Ontology : GPO,ontologies/GPO/,,,
http://purl.org/spar/datacite/Identifier,DataCite Identifier,Identifier,Class,Ontology : pmdcore,ontologies/pmdcore/,,,
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#DataEvaluation,DataEvaluation,DataEvaluation,Class,Ontology : BWMD,ontologies/BWMD/,,,The process of evaluating some kind of data
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#DataExport,DataExport,DataExport,Class,Ontology : BWMD,ontologies/BWMD/,,,The process of exporting data (e.g. from a output file generated by some simulation software)
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#DataReduction,DataReduction,DataReduction,Class,Ontology : BWMD,ontologies/BWMD/,,,
https://www.irit.fr/recherches/MELODI/ontologies/BBO#DataResource,DataResource,DataResource,Class,Ontology : BBO,ontologies/BBO/,,,/
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#DataSet,DataSet,DataSet,Class,Ontology : BWMD,ontologies/BWMD/,,,Any kind of data set
http://www.w3.org/ns/dcat#Dataset,dataset,Dataset,Class,Ontology : m4i,ontologies/m4i/,,,"A collection of data, published or curated by a single source, and available for access or download in one or more representations."
https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000009,dataset,NFDI_0000009,Class,Ontology : mwo,ontologies/mwo/,,,"An information content entity that refers to a structured collection of data, organized typically for a specific goal such as analysis, research, or reference. Dataset is structured information about a resource provided by an organization or a person."
https://w3id.org/pmd/co/Dataset,Dataset,Dataset,Class,Ontology : pmdcore,ontologies/pmdcore/,,,
https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010031,dataset creation process,NFDI_0010031,Class,Ontology : mwo,ontologies/mwo/,,,"A data handling process involving the organization and structuring of data into datasets for easier access, analysis, and sharing."
https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010033,dataset documenting process,NFDI_0010033,Class,Ontology : mwo,ontologies/mwo/,,,"A data handling process where metadata, descriptions, and details about datasets are recorded to ensure clarity, context, and proper usage by others."
http://www.w3.org/ns/dcat#DatasetSeries,dataset series,DatasetSeries,Class,Ontology : m4i,ontologies/m4i/,,,
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#DataTransformation,DataTransformation,DataTransformation,Class,Ontology : BWMD,ontologies/BWMD/,,,
http://www.w3.org/2001/XMLSchema#date,date,date,Entity,Ontology : P-Plan,ontologies/P-Plan/,,,
http://www.w3.org/2001/XMLSchema#date,date,date,Entity,Ontology : m4i,ontologies/m4i/,,,
http://www.w3.org/2001/XMLSchema#date,date,date,Entity,Ontology : mwo,ontologies/mwo/,,,
http://purl.obolibrary.org/obo/date,date,date,AnnotationProperty,Ontology : mwo,ontologies/mwo/,,,
http://www.w3.org/2001/XMLSchema#date,date,date,Entity,Ontology : opmw,ontologies/opmw/,,,
http://purl.obolibrary.org/obo/STATO_0000093,date,STATO_0000093,Class,Ontology : stato,ontologies/stato/,,,
http://www.w3.org/2001/XMLSchema#date,date,date,Entity,Ontology : stato,ontologies/stato/,,,
http://purl.org/dc/elements/1.1/date,Date,date,AnnotationProperty,Ontology : stato,ontologies/stato/,,,"A date associated with an event in the life cycle of the
         resource."
http://www.w3.org/ns/dcat#byteSize,Dateigröße (in Byte),byteSize,DatatypeProperty,Ontology : m4i,ontologies/m4i/,,,
https://w3id.org/pmd/co/DataAcquisitionRate,Datenerfassungsrate,DataAcquisitionRate,Class,Ontology : pmdcore,ontologies/pmdcore/,,,
https://w3id.org/pmd/co/DataScope,Datenkategorie,DataScope,Class,Ontology : pmdcore,ontologies/pmdcore/,,,
https://w3id.org/pmd/co/PMD_0000583,Datenverarbeitung,PMD_0000583,Class,Ontology : mwo,ontologies/mwo/,,,
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#DateTime,DateTime,DateTime,Class,Ontology : BWMD,ontologies/BWMD/,,,
https://schema.org/DateTime,DateTime,DateTime,Entity,Ontology : m4i,ontologies/m4i/,,,
https://w3id.org/pmd/co/Date,Datum,Date,Class,Ontology : pmdcore,ontologies/pmdcore/,,,
http://purl.obolibrary.org/obo/IAO_0000009,datum label,IAO_0000009,Class,Ontology : mwo,ontologies/mwo/,,,
http://purl.obolibrary.org/obo/IAO_0000009,datum label,IAO_0000009,Class,Ontology : stato,ontologies/stato/,,,
http://emmo.info/emmo#EMMO_28ef05a7_ecc1_4df6_8116_c53251fbd4a8,Day,EMMO_28ef05a7_ecc1_4df6_8116_c53251fbd4a8,Class,Ontology : GPO,ontologies/GPO/,,,
http://emmo.info/emmo#EMMO_6dd685dd_1895_46e4_b227_be9f7d643c25,dbpediaReference,EMMO_6dd685dd_1895_46e4_b227_be9f7d643c25,AnnotationProperty,Ontology : GPO,ontologies/GPO/,,,
https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000127,death date,NFDI_0000127,DatatypeProperty,Ontology : mwo,ontologies/mwo/,,,The property refers to the date on which a person passed away.
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#Decarburization,Decarburization,Decarburization,Class,Ontology : BWMD,ontologies/BWMD/,,,
http://emmo.info/emmo#EMMO_1181c938_c8f0_4ad6_bc7a_2bfdc0903d29,Deci,EMMO_1181c938_c8f0_4ad6_bc7a_2bfdc0903d29,Class,Ontology : GPO,ontologies/GPO/,,,
http://purl.obolibrary.org/obo/STATO_0000292,decile,STATO_0000292,Class,Ontology : stato,ontologies/stato/,,,
http://www.w3.org/2001/XMLSchema#decimal,decimal,decimal,Entity,Pattern : m4i / requirement2 / m4i_STAR_none,patterns/m4i/requirement2/m4i_STAR_none/,,,
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#DecimalSeparator,DecimalSeparator,DecimalSeparator,Class,Ontology : BWMD,ontologies/BWMD/,,,
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#DecimalSeparatorComma,DecimalSeparatorComma,DecimalSeparatorComma,Class,Ontology : BWMD,ontologies/BWMD/,,,
https://www.iwm.fraunhofer.de/ontologies/bwmd-ontology#DecimalSeparatorDot,DecimalSeparatorDot,DecimalSeparatorDot,Class,Ontology : BWMD,ontologies/BWMD/,,,
http://emmo.info/emmo#EMMO_47bf3513_4ae6_4858_9c45_76e23230d68d,Declaration,EMMO_47bf3513_4ae6_4858_9c45_76e23230d68d,Class,Ontology : GPO,ontologies/GPO/,ConventionalSemiosis,,
http://emmo.info/emmo#EMMO_c9805ac9_a943_4be4_ac4b_6da64ba36c73,Declared,EMMO_c9805ac9_a943_4be4_ac4b_6da64ba36c73,Class,Ontology : GPO,ontologies/GPO/,,,
http://emmo.info/emmo#EMMO_2d72e38c_d587_437f_98f6_f2718fb130eb,Declarer,EMMO_2d72e38c_d587_437f_98f6_f2718fb130eb,Class,Ontology : GPO,ontologies/GPO/,,,
http://purl.obolibrary.org/obo/STATO_0000001,declares,STATO_0000001,ObjectProperty,Ontology : stato,ontologies/stato/,,,
http://purl.obolibrary.org/obo/STATO_0000001,declares,STATO_0000001,ObjectProperty,Pattern : stato / requirement1 / stato_STAR_none,patterns/stato/requirement1/stato_STAR_none/,,,
http://purl.obolibrary.org/obo/STATO_0000001,declares,STATO_0000001,ObjectProperty,Pattern : stato / requirement2 / stato_STAR_none,patterns/stato/requirement2/stato_STAR_none/,,,
http://emmo.info/emmo#EMMO_669d2749_bece_460a_b26a_9a909fd8ca4d,Deduced,EMMO_669d2749_bece_460a_b26a_9a909fd8ca4d,Class,Ontology : GPO,ontologies/GPO/,,,
http://emmo.info/emmo#EMMO_36a4c1ca_5085_49ca_9e13_4c70d00c50a5,Deducer,EMMO_36a4c1ca_5085_49ca_9e13_4c70d00c50a5,Class,Ontology : GPO,ontologies/GPO/,,,
http://emmo.info/emmo#EMMO_39a4e2a4_d835_426d_b497_182d06e1caff,Deduction,EMMO_39a4e2a4_d835_426d_b497_182d06e1caff,Class,Ontology : GPO,ontologies/GPO/,IndexSemiosis,,
http://protege.stanford.edu/plugins/owl/protege#defaultLanguage,defaultLanguage,defaultLanguage,AnnotationProperty,Ontology : stato,ontologies/stato/,,,
https://www.irit.fr/recherches/MELODI/ontologies/BBO#DefaultSequenceFlow,DefaultSequenceFlow,DefaultSequenceFlow,Class,Ontology : BBO,ontologies/BBO/,,,
http://purl.obolibrary.org/obo/IAO_0000420,defined class,IAO_0000420,Individual,Ontology : mwo,ontologies/mwo/,,,
http://emmo.info/emmo#EMMO_29afdf54_90ae_4c98_8845_fa9ea3f143a8,DefiningEquation,EMMO_29afdf54_90ae_4c98_8845_fa9ea3f143a8,Class,Ontology : GPO,ontologies/GPO/,,,
http://emmo.info/emmo#EMMO_70fe84ff_99b6_4206_a9fc_9a8931836d84,definition,EMMO_70fe84ff_99b6_4206_a9fc_9a8931836d84,AnnotationProperty,Ontology : GPO,ontologies/GPO/,,,
http://www.w3.org/ns/prov#definition,definition,definition,AnnotationProperty,Ontology : P-Plan,ontologies/P-Plan/,,,
http://www.w3.org/2004/02/skos/core#definition,definition,definition,AnnotationProperty,Ontology : m4i,ontologies/m4i/,,,
http://www.w3.org/2004/02/skos/core#definition,definition,definition,AnnotationProperty,Ontology : mwo,ontologies/mwo/,,,
http://purl.obolibrary.org/obo/IAO_0000115,definition,IAO_0000115,AnnotationProperty,Ontology : mwo,ontologies/mwo/,,,
http://www.w3.org/ns/prov#definition,definition,definition,AnnotationProperty,Ontology : opmw,ontologies/opmw/,,,A definition quoted from PROV-DM or PROV-CONSTRAINTS that describes the concept expressed with this OWL term.
http://www.w3.org/2004/02/skos/core#definition,definition,definition,AnnotationProperty,Ontology : pmdcore,ontologies/pmdcore/,,,
http://purl.obolibrary.org/obo/IAO_0000115,definition,IAO_0000115,AnnotationProperty,Ontology : pmdcore,ontologies/pmdcore/,,,
http://purl.obolibrary.org/obo/IAO_0000115,definition,IAO_0000115,AnnotationProperty,Ontology : stato,ontologies/stato/,,,
http://www.w3.org/ns/prov#definition,definition,definition,AnnotationProperty,Pattern : P-Plan / requirement1 / P-Plan_STAR_none,patterns/P-Plan/requirement1/P-Plan_STAR_none/,,,
http://www.w3.org/ns/prov#definition,definition,definition,AnnotationProperty,Pattern : P-Plan / requirement2 / P-Plan_STAR_none,patterns/P-Plan/requirement2/P-Plan_STAR_none/,,,
http://www.w3.org/2004/02/skos/core#definition,definition,definition,AnnotationProperty,Pattern : m4i / requirement1 / m4i_STAR_none,patterns/m4i/requirement1/m4i_STAR_none/,,,
http://www.w3.org/2004/02/skos/core#definition,definition,definition,AnnotationProperty,Pattern : m4i / requirement2 / m4i_STAR_none,patterns/m4i/requirement2/m4i_STAR_none/,,,
http://www.w3.org/2004/02/skos/core#definition,definition,definition,AnnotationProperty,Pattern : m4i / requirement3 / m4i_STAR_none,patterns/m4i/requirement3/m4i_STAR_none/,,,
http://www.w3.org/2004/02/skos/core#definition,definition,definition,AnnotationProperty,Pattern : pmdcore / requirement1 / pmdcore_STAR_none,patterns/pmdcore/requirement1/pmdcore_STAR_none/,,,
http://www.w3.org/2004/02/skos/core#definition,definition,definition,AnnotationProperty,Pattern : pmdcore / requirement2 / pmdcore_STAR_none,patterns/pmdcore/requirement2/pmdcore_STAR_none/,,,
http://www.w3.org/2004/02/skos/core#definition,definition,definition,AnnotationProperty,Pattern : pmdcore / requirement3 / pmdcore_STAR_none,patterns/pmdcore/requirement3/pmdcore_STAR_none/,,,
http://purl.obolibrary.org/obo/IAO_0000119,definition source,IAO_0000119,AnnotationProperty,Ontology : mwo,ontologies/mwo/,,,
http://purl.obolibrary.org/obo/IAO_0000119,definition source,IAO_0000119,AnnotationProperty,Ontology : pmdcore,ontologies/pmdcore/,,,
